119.2504037,52.85568329,102.5301742,205.100591,136.8929479,105.2596445
119.2504037,94.72181551,102.5301742,212.5011453,178.1566444,105.2596445
117.2275561,130.4568855,113.2416732,208.7972284,213.8337209,109.5937051
133.4613625,120.6311606,113.2416732,225.0784478,201.0060935,109.5937051
106.9180278,129.8336957,122.1859153,194.3011793,207.263208,119.5259273
104.976185,108.4734241,122.1859153,191.8917828,186.3199916,119.5259273
58.7603247,110.0268984,122.1859153,141.8504692,192.0654757,119.5259273
59.34287757,95.65726122,122.1859153,142.591822,178.5357872,119.5259273
73.5183305,72.16096253,122.1859153,158.1602306,157.9632472,119.5259273
12.0747618,67.70312823,56.19867504,105.6905295,162.240292,56.68204855
11.44929033,127.122918,56.19867504,111.469277,210.637302,56.68204855
13.012969,159.021963,56.19867504,109.6634184,235.1969788,56.68204855
15.82759063,18.91635347,56.19867504,101.7176406,114.5656254,56.68204855
129.7638829,163.9087757,79.34111948,231.2177709,233.6238928,82.02300651
142.9684144,152.4519028,88.46778095,241.4995185,226.9978777,95.04655352
111.3818657,21.07782282,66.61559296,204.7926812,103.9626444,75.95534251
116.8176655,34.40429981,66.61559296,214.419971,116.040517,75.95534251
140.8403938,46.85403488,66.61559296,242.2515904,128.4684729,75.95534251
81.78128191,78.58218115,-1.417750938,181.1611803,172.4773204,5.37697148
79.15015812,21.8250821,-1.04187611,176.2083122,102.3116884,5.789710492
