91.73903765,172.8784734,25.5088482,187.8652322,268.9012525,26.17262751
14.71776786,97.67675948,25.5088482,96.66013827,212.9812023,25.56186516
98.01675534,78.63699091,12.24900938,179.6384125,187.0757898,12.60915894
90.1968504,44.97740005,12.24900938,180.4479567,163.1942377,12.60915894
92.91681733,152.4160941,12.24900938,183.2813612,259.1252182,12.60915894
19.81770587,93.2568132,38.42869116,106.77944,211.362114,35.6811669
53.47729673,69.45710249,38.42869116,145.2327866,189.0996502,35.6811669
69.45710249,75.91702397,38.42869116,162.2332135,192.3378267,35.6811669
123.1764495,59.25722647,38.42869116,207.9724574,175.7421719,35.6811669
14.377772,43.95741245,38.42869116,87.75515274,168.4562746,35.6811669
