"Pt-0","true","47.542851875552714","35.73177639156341","0.49791039429712486","293.7807827996116","107.31136242072532","58.323228554293394"
"Pt-1","true","25.02644959301403","25.046026155782336","0.49791039429712486","266.436061758307","105.60231735564378","58.323228554293394"
"Pt-2","true","29.606056836920207","97.17484024730459","0.49791039429712486","273.27224201863316","170.8878388417584","58.323228554293394"
"Pt-3","true","25.02644959301403","173.1199937087486","0.49791039429712486","274.9812870837147","240.61687749708503","64.47579078858692"
"Pt-4","true","50.59592337149016","164.72404709492062","0.49791039429712486","292.07173773453","233.0970792107263","64.47579078858692"
"Pt-5","true","101.03040115427001","3.728585478985895","25.106793533938344","343.3430896869761","69.37056197591524","82.9334774914675"
"Pt-6","true","140.64763842298214","11.724725111203025","25.106793533938344","376.1567549365416","73.47227013211092","82.9334774914675"
"Pt-7","true","14.526708769375617","50.25157970279464","15.656810332227192","260.9671175500461","123.71819504550804","69.94473499684783"
"Pt-8","true","46.14780640587062","50.97850148754165","15.656810332227192","289.6790746434159","121.66734096741021","69.94473499684783"
"Pt-9","true","97.75925312290846","4.455507263732908","15.656810332227192","340.6086175828456","71.7632250670294","69.94473499684783"
"Pt-10","true","70.4996861948955","42.61890096295102","15.656810332227192","316.6819866717042","112.43849761596991","69.94473499684783"
"Pt-11","true","19.323659627078015","153.8599947391311","15.801431302348371","266.103685883297","225.2172149627221","78.66419216206823"
"Pt-12","true","54.8024050020296","159.51147630328268","15.801431302348371","298.2416425592611","228.27797274138538","78.66419216206823"
"Pt-13","true","48.8369522398696","177.40783458976267","15.801431302348371","293.3954427430443","247.4077088580307","78.66419216206823"
"Pt-14","true","62.0237425562233","152.91808114510584","15.801431302348371","302.0675897825902","220.88114144294917","78.66419216206823"
"Pt-15","true","41.92958588368434","98.9150350876574","15.487460104339949","288.27440441389484","171.57719417580248","69.68637266325914"
"Pt-16","true","98.75837272320857","97.3451790976153","15.487460104339949","342.21977245456367","169.71700907095183","69.68637266325914"
"Pt-17","true","76.46641766461066","162.6511882833669","15.173488906331528","334.4690011843527","230.79308668021486","76.81708223185329"
"Pt-18","true","141.14448445434542","95.14738071155635","24.27865364857574","376.9432277451092","166.92673141367584","82.70766839721368"
"Pt-19","true","100.32822871325065","96.08929430558162","24.27865364857574","342.8398341561806","168.16685481690962","82.70766839721368"
"Pt-20","true","98.44440152520013","144.75482999688688","23.33674005455048","340.97964905132994","210.64108137766613","86.42803860691498"
"Pt-21","true","141.14448445434542","145.06880119489531","23.33674005455048","376.9432277451092","209.0909271236239","87.04810030853187"
